year,month,day,crime_type,count
2003,5,13,SEX CRIMES,3
2003,5,13,THEFT/LARCENY,17
2003,5,13,VANDALISM,12
2003,5,13,VEHICLE BREAK-IN/THEFT,4
2003,5,14,ASSAULT,9
2003,5,14,BURGLARY,23
2003,5,14,DISTURBING THE PEACE,4
2003,5,14,DRUGS/ALCOHOL VIOLATIONS,8
2003,5,14,FRAUD,2
2003,5,14,MOTOR VEHICLE THEFT,6
2003,5,14,OTHER,15
2003,5,14,ROBBERY,5
2003,5,14,SEX CRIMES,1
2003,5,14,THEFT/LARCENY,15
2003,5,14,VANDALISM,11
2003,5,14,VEHICLE BREAK-IN/THEFT,6
2003,5,14,WEAPONS,1
2003,5,15,ASSAULT,26
2003,5,15,BURGLARY,13
2003,5,15,DISTURBING THE PEACE,1
2003,5,15,DRUGS/ALCOHOL VIOLATIONS,33
2003,5,15,FRAUD,2
2003,5,15,HOMICIDE,1
2003,5,15,MOTOR VEHICLE THEFT,4
2003,5,15,OTHER,19
2003,5,15,ROBBERY,2
2003,5,15,SEX CRIMES,1
2003,5,15,THEFT/LARCENY,16
2003,5,15,VANDALISM,16
2003,5,15,VEHICLE BREAK-IN/THEFT,12
2003,5,16,ARSON,1
2003,5,16,ASSAULT,16
2003,5,16,BURGLARY,26
2003,5,16,DISTURBING THE PEACE,4
2003,5,16,DRUGS/ALCOHOL VIOLATIONS,15
2003,5,16,FRAUD,1
2003,5,16,MOTOR VEHICLE THEFT,7
2003,5,16,OTHER,11
2003,5,16,ROBBERY,9
2003,5,16,SEX CRIMES,1
2003,5,16,THEFT/LARCENY,17
2003,5,16,VANDALISM,15
2003,5,16,VEHICLE BREAK-IN/THEFT,13
2003,5,16,WEAPONS,2
2003,5,17,ASSAULT,26
2003,5,17,BURGLARY,21
2003,5,17,DRUGS/ALCOHOL VIOLATIONS,4
2003,5,17,FRAUD,2
2003,5,17,MOTOR VEHICLE THEFT,3
2003,5,17,OTHER,12
2003,5,17,ROBBERY,8
2003,5,17,THEFT/LARCENY,15
2003,5,17,VANDALISM,20
2003,5,17,VEHICLE BREAK-IN/THEFT,17
2003,5,18,ASSAULT,7
2003,5,18,BURGLARY,20
2003,5,18,DRUGS/ALCOHOL VIOLATIONS,7
2003,5,18,DUI,1
2003,5,18,MOTOR VEHICLE THEFT,7
2003,5,18,OTHER,9
2003,5,18,ROBBERY,3
2003,5,18,SEX CRIMES,1
2003,5,18,THEFT/LARCENY,11
2003,5,18,VANDALISM,16
2003,5,18,VEHICLE BREAK-IN/THEFT,11
2003,5,19,ASSAULT,10
2003,5,19,BURGLARY,20
2003,5,19,DRUGS/ALCOHOL VIOLATIONS,3
2003,5,19,DUI,2
2003,5,19,FRAUD,3
2003,5,19,MOTOR VEHICLE THEFT,8
2003,5,19,OTHER,12
2003,5,19,ROBBERY,2
2003,5,19,THEFT/LARCENY,15
2003,5,19,VANDALISM,7
2003,5,19,VEHICLE BREAK-IN/THEFT,5
2003,5,19,WEAPONS,1
2003,5,20,ASSAULT,17
2003,5,20,BURGLARY,23
2003,5,20,DISTURBING THE PEACE,2
2003,5,20,DRUGS/ALCOHOL VIOLATIONS,13
2003,5,20,MOTOR VEHICLE THEFT,6
2003,5,20,OTHER,14
2003,5,20,ROBBERY,4
2003,5,20,THEFT/LARCENY,12
2003,5,20,VANDALISM,6
2003,5,20,VEHICLE BREAK-IN/THEFT,5
2003,5,21,ASSAULT,8
2003,5,21,BURGLARY,21
2003,5,21,DISTURBING THE PEACE,2
2003,5,21,DRUGS/ALCOHOL VIOLATIONS,11
2003,5,21,FRAUD,6
2003,5,21,MOTOR VEHICLE THEFT,16
2003,5,21,OTHER,6
2003,5,21,ROBBERY,4
2003,5,21,THEFT/LARCENY,13
2003,5,21,VANDALISM,11
2003,5,21,VEHICLE BREAK-IN/THEFT,13
2003,5,22,ASSAULT,10
2003,5,22,BURGLARY,9
2003,5,22,DISTURBING THE PEACE,11
2003,5,22,DRUGS/ALCOHOL VIOLATIONS,18
2003,5,22,MOTOR VEHICLE THEFT,7
2003,5,22,OTHER,11
2003,5,22,ROBBERY,8
2003,5,22,SEX CRIMES,1
2003,5,22,THEFT/LARCENY,20
2003,5,22,VANDALISM,14
2003,5,22,VEHICLE BREAK-IN/THEFT,26
2003,5,22,WEAPONS,2
2003,5,23,ASSAULT,7
2003,5,23,BURGLARY,5
2003,5,23,DRUGS/ALCOHOL VIOLATIONS,16
2003,5,23,FRAUD,2
2003,5,23,HOMICIDE,1
2003,5,23,MOTOR VEHICLE THEFT,8
2003,5,23,OTHER,10
2003,5,23,ROBBERY,3
2003,5,23,SEX CRIMES,1
2003,5,23,THEFT/LARCENY,23
2003,5,23,VANDALISM,4
2003,5,23,VEHICLE BREAK-IN/THEFT,14
2003,5,23,WEAPONS,1
2003,5,24,ASSAULT,5
2003,5,24,BURGLARY,9
2003,5,24,DRUGS/ALCOHOL VIOLATIONS,2
2003,5,24,FRAUD,1
2003,5,24,MOTOR VEHICLE THEFT,9
2003,5,24,OTHER,5
2003,5,24,ROBBERY,3
2003,5,24,THEFT/LARCENY,18
2003,5,24,VANDALISM,15
2003,5,24,VEHICLE BREAK-IN/THEFT,15
2003,5,25,ASSAULT,6
2003,5,25,BURGLARY,9
2003,5,25,DISTURBING THE PEACE,3
2003,5,25,DRUGS/ALCOHOL VIOLATIONS,2
2003,5,25,FRAUD,1
2003,5,25,MOTOR VEHICLE THEFT,5
2003,5,25,OTHER,8
2003,5,25,ROBBERY,8
2003,5,25,THEFT/LARCENY,8
2003,5,25,VANDALISM,15
2003,5,25,VEHICLE BREAK-IN/THEFT,19
2003,5,26,ASSAULT,2
2003,5,26,BURGLARY,9
2003,5,26,DRUGS/ALCOHOL VIOLATIONS,5
2003,5,26,DUI,1
2003,5,26,MOTOR VEHICLE THEFT,3
2003,5,26,OTHER,6
2003,5,26,ROBBERY,9
2003,5,26,THEFT/LARCENY,12
2003,5,26,VANDALISM,19
2003,5,26,VEHICLE BREAK-IN/THEFT,17
2003,5,27,ASSAULT,3
2003,5,27,BURGLARY,8
2003,5,27,DRUGS/ALCOHOL VIOLATIONS,3
2003,5,27,FRAUD,4
2003,5,27,MOTOR VEHICLE THEFT,3
2003,5,27,OTHER,3
2003,5,27,ROBBERY,4
2003,5,27,THEFT/LARCENY,13
2003,5,27,VANDALISM,3
2003,5,27,VEHICLE BREAK-IN/THEFT,11
2003,5,28,ASSAULT,4
2003,5,28,BURGLARY,21
2003,5,28,DRUGS/ALCOHOL VIOLATIONS,2
2003,5,28,FRAUD,2
2003,5,28,MOTOR VEHICLE THEFT,5
2003,5,28,OTHER,2
2003,5,28,ROBBERY,2
2003,5,28,THEFT/LARCENY,16
2003,5,28,VANDALISM,12
2003,5,28,VEHICLE BREAK-IN/THEFT,9
2003,5,29,ASSAULT,1
2003,5,29,BURGLARY,7
2003,5,29,MOTOR VEHICLE THEFT,4
2003,5,29,OTHER,3
2003,5,29,THEFT/LARCENY,6
2003,5,29,VANDALISM,16
2003,5,29,VEHICLE BREAK-IN/THEFT,8
2003,5,30,ASSAULT,13
2003,5,30,BURGLARY,15
2003,5,30,MOTOR VEHICLE THEFT,7
2003,5,30,OTHER,7
2003,5,30,ROBBERY,4
2003,5,30,THEFT/LARCENY,19
2003,5,30,VANDALISM,24
2003,5,30,VEHICLE BREAK-IN/THEFT,16
2003,5,30,WEAPONS,4
2003,5,31,ASSAULT,8
2003,5,31,BURGLARY,7
2003,5,31,FRAUD,1
2003,5,31,HOMICIDE,1
2003,5,31,MOTOR VEHICLE THEFT,4
2003,5,31,OTHER,3
2003,5,31,ROBBERY,3
2003,5,31,THEFT/LARCENY,7
2003,5,31,VANDALISM,19
2003,5,31,VEHICLE BREAK-IN/THEFT,19
2003,6,1,ASSAULT,13
2003,6,1,BURGLARY,14
2003,6,1,DISTURBING THE PEACE,2
2003,6,1,DRUGS/ALCOHOL VIOLATIONS,2
2003,6,1,FRAUD,10
2003,6,1,MOTOR VEHICLE THEFT,6
2003,6,1,OTHER,15
2003,6,1,ROBBERY,6
2003,6,1,SEX CRIMES,7
2003,6,1,THEFT/LARCENY,30
2003,6,1,VANDALISM,14
2003,6,1,VEHICLE BREAK-IN/THEFT,13
2003,6,1,WEAPONS,2
2003,6,2,ASSAULT,9
2003,6,2,BURGLARY,12
2003,6,2,DRUGS/ALCOHOL VIOLATIONS,1
2003,6,2,FRAUD,15
2003,6,2,MOTOR VEHICLE THEFT,9
2003,6,2,OTHER,11
2003,6,2,ROBBERY,1
2003,6,2,SEX CRIMES,2
2003,6,2,THEFT/LARCENY,17
2003,6,2,VANDALISM,13
2003,6,2,VEHICLE BREAK-IN/THEFT,6
2003,6,3,ASSAULT,6
2003,6,3,BURGLARY,6
2003,6,3,MOTOR VEHICLE THEFT,6
2003,6,3,ROBBERY,5
2003,6,3,THEFT/LARCENY,10
2003,6,3,VANDALISM,9
2003,6,3,VEHICLE BREAK-IN/THEFT,14
2003,6,4,ASSAULT,6
2003,6,4,BURGLARY,17
2003,6,4,DRUGS/ALCOHOL VIOLATIONS,2
2003,6,4,FRAUD,2
2003,6,4,MOTOR VEHICLE THEFT,6
2003,6,4,OTHER,1
2003,6,4,ROBBERY,8
2003,6,4,SEX CRIMES,1
2003,6,4,THEFT/LARCENY,15
2003,6,4,VANDALISM,12
2003,6,4,VEHICLE BREAK-IN/THEFT,22
2003,6,5,ASSAULT,5
2003,6,5,BURGLARY,17
2003,6,5,FRAUD,2
2003,6,5,MOTOR VEHICLE THEFT,5
2003,6,5,OTHER,4
2003,6,5,ROBBERY,2
2003,6,5,THEFT/LARCENY,8
2003,6,5,VANDALISM,14
2003,6,5,VEHICLE BREAK-IN/THEFT,14
2003,6,6,ASSAULT,2
2003,6,6,BURGLARY,9
2003,6,6,DRUGS/ALCOHOL VIOLATIONS,2
2003,6,6,FRAUD,2
2003,6,6,MOTOR VEHICLE THEFT,4
2003,6,6,OTHER,2
2003,6,6,ROBBERY,4
2003,6,6,THEFT/LARCENY,11
2003,6,6,VANDALISM,6
2003,6,6,VEHICLE BREAK-IN/THEFT,9
2003,6,7,ASSAULT,4
2003,6,7,BURGLARY,11
2003,6,7,MOTOR VEHICLE THEFT,3
2003,6,7,OTHER,3
2003,6,7,ROBBERY,2
2003,6,7,THEFT/LARCENY,10
2003,6,7,VEHICLE BREAK-IN/THEFT,10
2003,6,8,ASSAULT,10
2003,6,8,BURGLARY,6
2003,6,8,DISTURBING THE PEACE,1
2003,6,8,FRAUD,1
2003,6,8,HOMICIDE,1
2003,6,8,MOTOR VEHICLE THEFT,7
2003,6,8,OTHER,4
2003,6,8,ROBBERY,5
2003,6,8,SEX CRIMES,1
2003,6,8,THEFT/LARCENY,11
2003,6,8,VANDALISM,1
2003,6,8,VEHICLE BREAK-IN/THEFT,6
2003,6,9,ASSAULT,28
2003,6,9,BURGLARY,12
2003,6,9,DRUGS/ALCOHOL VIOLATIONS,1
2003,6,9,FRAUD,1
2003,6,9,MOTOR VEHICLE THEFT,3
2003,6,9,OTHER,5
2003,6,9,ROBBERY,7
2003,6,9,THEFT/LARCENY,12
2003,6,9,VANDALISM,4
2003,6,9,VEHICLE BREAK-IN/THEFT,12
2003,6,10,ASSAULT,7
2003,6,10,BURGLARY,6
2003,6,10,DISTURBING THE PEACE,1
2003,6,10,DRUGS/ALCOHOL VIOLATIONS,5
2003,6,10,FRAUD,1
2003,6,10,MOTOR VEHICLE THEFT,7
2003,6,10,OTHER,9
2003,6,10,ROBBERY,4
2003,6,10,THEFT/LARCENY,16
2003,6,10,VANDALISM,2
2003,6,10,VEHICLE BREAK-IN/THEFT,15
2003,6,11,ASSAULT,8
2003,6,11,BURGLARY,11
2003,6,11,DISTURBING THE PEACE,1
2003,6,11,DRUGS/ALCOHOL VIOLATIONS,3
2003,6,11,MOTOR VEHICLE THEFT,5
2003,6,11,OTHER,7
2003,6,11,ROBBERY,4
2003,6,11,THEFT/LARCENY,15
2003,6,11,VANDALISM,5
2003,6,11,VEHICLE BREAK-IN/THEFT,12
2003,6,11,WEAPONS,1
2003,6,12,ASSAULT,4
2003,6,12,BURGLARY,11
2003,6,12,DISTURBING THE PEACE,1
2003,6,12,DRUGS/ALCOHOL VIOLATIONS,1
2003,6,12,FRAUD,2
2003,6,12,MOTOR VEHICLE THEFT,10
2003,6,12,OTHER,6
2003,6,12,ROBBERY,9
2003,6,12,THEFT/LARCENY,20
2003,6,12,VANDALISM,2
2003,6,12,VEHICLE BREAK-IN/THEFT,12
2003,6,13,ASSAULT,8
2003,6,13,BURGLARY,13
2003,6,13,DRUGS/ALCOHOL VIOLATIONS,2
2003,6,13,FRAUD,4
2003,6,13,MOTOR VEHICLE THEFT,3
2003,6,13,OTHER,6
2003,6,13,ROBBERY,3
2003,6,13,THEFT/LARCENY,14
2003,6,13,VANDALISM,2
2003,6,13,VEHICLE BREAK-IN/THEFT,11
2003,6,14,ASSAULT,5
2003,6,14,BURGLARY,13
2003,6,14,DRUGS/ALCOHOL VIOLATIONS,1
2003,6,14,FRAUD,2
2003,6,14,MOTOR VEHICLE THEFT,3
2003,6,14,OTHER,3
2003,6,14,ROBBERY,3
2003,6,14,THEFT/LARCENY,13
2003,6,14,VANDALISM,3
2003,6,14,VEHICLE BREAK-IN/THEFT,10
2003,6,15,ASSAULT,13
2003,6,15,BURGLARY,12
2003,6,15,DRUGS/ALCOHOL VIOLATIONS,1
2003,6,15,MOTOR VEHICLE THEFT,7
2003,6,15,OTHER,4
2003,6,15,ROBBERY,5
2003,6,15,SEX CRIMES,3
2003,6,15,THEFT/LARCENY,17
2003,6,15,VANDALISM,4
2003,6,15,VEHICLE BREAK-IN/THEFT,9
2003,6,16,ASSAULT,3
2003,6,16,BURGLARY,14
2003,6,16,DISTURBING THE PEACE,1
2003,6,16,DRUGS/ALCOHOL VIOLATIONS,1
2003,6,16,FRAUD,1
2003,6,16,MOTOR VEHICLE THEFT,4
2003,6,16,OTHER,2
2003,6,16,ROBBERY,3
2003,6,16,THEFT/LARCENY,12
2003,6,16,VANDALISM,1
2003,6,16,VEHICLE BREAK-IN/THEFT,9
2003,6,17,ASSAULT,7
2003,6,17,BURGLARY,9
2003,6,17,DRUGS/ALCOHOL VIOLATIONS,2
2003,6,17,FRAUD,2
2003,6,17,MOTOR VEHICLE THEFT,7
2003,6,17,OTHER,4
2003,6,17,ROBBERY,5
2003,6,17,SEX CRIMES,1
2003,6,17,THEFT/LARCENY,13
2003,6,17,VEHICLE BREAK-IN/THEFT,16
2003,6,18,ASSAULT,4
2003,6,18,BURGLARY,18
2003,6,18,FRAUD,4
2003,6,18,MOTOR VEHICLE THEFT,2
2003,6,18,OTHER,2
2003,6,18,ROBBERY,11
2003,6,18,SEX CRIMES,1
2003,6,18,THEFT/LARCENY,16
2003,6,18,VANDALISM,7
2003,6,18,VEHICLE BREAK-IN/THEFT,20
2003,6,19,ASSAULT,4
2003,6,19,BURGLARY,8
2003,6,19,FRAUD,3
2003,6,19,MOTOR VEHICLE THEFT,7
2003,6,19,OTHER,1
2003,6,19,ROBBERY,4
2003,6,19,SEX CRIMES,1
2003,6,19,THEFT/LARCENY,15
2003,6,19,VANDALISM,2
2003,6,19,VEHICLE BREAK-IN/THEFT,12
2003,6,20,ASSAULT,13
2003,6,20,BURGLARY,14
2003,6,20,DISTURBING THE PEACE,2
2003,6,20,FRAUD,2
2003,6,20,MOTOR VEHICLE THEFT,2
2003,6,20,OTHER,1
2003,6,20,ROBBERY,1
2003,6,20,THEFT/LARCENY,10
2003,6,20,VANDALISM,4
2003,6,20,VEHICLE BREAK-IN/THEFT,10
2003,6,21,ARSON,1
2003,6,21,ASSAULT,4
2003,6,21,BURGLARY,9
2003,6,21,FRAUD,1
2003,6,21,HOMICIDE,1
2003,6,21,MOTOR VEHICLE THEFT,5
2003,6,21,ROBBERY,3
2003,6,21,THEFT/LARCENY,14
2003,6,21,VANDALISM,1
2003,6,21,VEHICLE BREAK-IN/THEFT,11
2003,6,22,ASSAULT,5
2003,6,22,BURGLARY,4
2003,6,22,MOTOR VEHICLE THEFT,2
2003,6,22,OTHER,1
2003,6,22,ROBBERY,2
2003,6,22,THEFT/LARCENY,4
2003,6,22,VANDALISM,3
2003,6,22,VEHICLE BREAK-IN/THEFT,3
2003,6,22,WEAPONS,1
2003,6,23,ASSAULT,6
2003,6,23,BURGLARY,2
2003,6,23,FRAUD,1
2003,6,23,OTHER,1
2003,6,23,ROBBERY,2
2003,6,23,THEFT/LARCENY,1
2003,6,23,VANDALISM,1
2003,6,24,ASSAULT,3
2003,6,24,BURGLARY,9
2003,6,24,MOTOR VEHICLE THEFT,2
2003,6,24,OTHER,2
2003,6,24,ROBBERY,1
2003,6,24,THEFT/LARCENY,1
2003,6,25,ASSAULT,4
2003,6,25,BURGLARY,6
2003,6,25,OTHER,1
2003,6,25,ROBBERY,3
2003,6,25,THEFT/LARCENY,3
2003,6,25,VANDALISM,1
2003,6,25,VEHICLE BREAK-IN/THEFT,5
2003,6,26,ASSAULT,4
2003,6,26,BURGLARY,10
2003,6,26,FRAUD,1
2003,6,26,OTHER,2
2003,6,26,ROBBERY,5
2003,6,26,THEFT/LARCENY,2
2003,6,26,WEAPONS,1
2003,6,27,ASSAULT,6
2003,6,27,BURGLARY,5
2003,6,27,FRAUD,2
2003,6,27,ROBBERY,1
2003,6,27,THEFT/LARCENY,3
2003,6,28,ASSAULT,9
2003,6,28,BURGLARY,5
2003,6,28,DISTURBING THE PEACE,1
2003,6,28,FRAUD,1
2003,6,28,HOMICIDE,1
2003,6,28,OTHER,4
2003,6,28,ROBBERY,4
2003,6,28,THEFT/LARCENY,2
2003,6,28,VANDALISM,5
2003,6,28,VEHICLE BREAK-IN/THEFT,1
2003,6,29,ASSAULT,4
2003,6,29,BURGLARY,8
2003,6,29,OTHER,5
2003,6,29,ROBBERY,1
2003,6,30,ASSAULT,2
2003,6,30,BURGLARY,3
2003,6,30,OTHER,1
2003,6,30,ROBBERY,6
2003,6,30,VANDALISM,2
2003,7,1,ASSAULT,8
2003,7,1,BURGLARY,2
2003,7,1,FRAUD,23
2003,7,1,MOTOR VEHICLE THEFT,1
2003,7,1,OTHER,4
2003,7,1,ROBBERY,4
2003,7,1,SEX CRIMES,3
2003,7,1,THEFT/LARCENY,6
2003,7,1,VANDALISM,1
2003,7,1,VEHICLE BREAK-IN/THEFT,3
2003,7,2,ASSAULT,8
2003,7,2,DISTURBING THE PEACE,1
2003,7,2,DRUGS/ALCOHOL VIOLATIONS,1
2003,7,2,FRAUD,2
2003,7,2,OTHER,9
2003,7,2,ROBBERY,5
2003,7,2,SEX CRIMES,1
2003,7,2,THEFT/LARCENY,2
2003,7,2,VANDALISM,4
2003,7,2,VEHICLE BREAK-IN/THEFT,1
2003,7,3,ASSAULT,10
2003,7,3,BURGLARY,2
2003,7,3,FRAUD,1
2003,7,3,MOTOR VEHICLE THEFT,1
2003,7,3,OTHER,6
2003,7,3,ROBBERY,2
2003,7,3,VANDALISM,1
2003,7,4,ASSAULT,2
2003,7,4,DRUGS/ALCOHOL VIOLATIONS,2
2003,7,4,OTHER,4
2003,7,4,ROBBERY,4
2003,7,4,VANDALISM,1
2003,7,5,ASSAULT,4
2003,7,5,BURGLARY,1
2003,7,5,FRAUD,2
2003,7,5,OTHER,2
2003,7,5,ROBBERY,4
2003,7,5,SEX CRIMES,2
2003,7,5,VANDALISM,4
2003,7,6,ASSAULT,3
2003,7,6,ROBBERY,3
2003,7,6,THEFT/LARCENY,2
2003,7,6,VANDALISM,1
2003,7,7,ASSAULT,4
2003,7,7,FRAUD,1
2003,7,7,ROBBERY,1
2003,7,7,VANDALISM,4
2003,7,7,VEHICLE BREAK-IN/THEFT,1
2003,7,8,ASSAULT,2
2003,7,8,HOMICIDE,1
2003,7,8,ROBBERY,4
2003,7,8,THEFT/LARCENY,1
2003,7,8,VANDALISM,8
2003,7,8,VEHICLE BREAK-IN/THEFT,1
2003,7,9,ASSAULT,3
2003,7,9,BURGLARY,1
2003,7,9,OTHER,1
2003,7,9,ROBBERY,2
2003,7,9,VANDALISM,4
2003,7,10,ASSAULT,3
2003,7,10,DISTURBING THE PEACE,1
2003,7,10,DRUGS/ALCOHOL VIOLATIONS,1
2003,7,10,FRAUD,2
2003,7,10,OTHER,5
2003,7,10,ROBBERY,2
2003,7,10,THEFT/LARCENY,1
2003,7,10,VANDALISM,11
2003,7,11,ASSAULT,6
2003,7,11,FRAUD,2
2003,7,11,OTHER,5
2003,7,11,ROBBERY,2
2003,7,11,SEX CRIMES,1
2003,7,11,THEFT/LARCENY,1
2003,7,11,VEHICLE BREAK-IN/THEFT,1
2003,7,12,ASSAULT,8
2003,7,12,BURGLARY,1
2003,7,12,DISTURBING THE PEACE,1
2003,7,12,DRUGS/ALCOHOL VIOLATIONS,1
2003,7,12,DUI,1
2003,7,12,HOMICIDE,1
2003,7,12,MOTOR VEHICLE THEFT,1
2003,7,12,OTHER,6
2003,7,12,ROBBERY,3
2003,7,12,VANDALISM,2
2003,7,13,ASSAULT,6
2003,7,13,HOMICIDE,1
2003,7,13,OTHER,12
2003,7,13,ROBBERY,4
2003,7,13,SEX CRIMES,1
2003,7,13,THEFT/LARCENY,1
2003,7,14,ASSAULT,5
2003,7,14,ROBBERY,6
2003,7,14,THEFT/LARCENY,1
2003,7,14,VANDALISM,3
2003,7,15,ASSAULT,9
2003,7,15,BURGLARY,1
2003,7,15,FRAUD,1
2003,7,15,ROBBERY,10
2003,7,15,SEX CRIMES,1
2003,7,15,THEFT/LARCENY,2
2003,7,15,VANDALISM,7
2003,7,16,ASSAULT,3
2003,7,16,BURGLARY,1
2003,7,16,ROBBERY,2
2003,7,16,VANDALISM,1
2003,7,17,ASSAULT,3
2003,7,17,FRAUD,1
2003,7,17,OTHER,2
2003,7,17,ROBBERY,5
2003,7,17,WEAPONS,1
2003,7,18,ASSAULT,3
2003,7,18,BURGLARY,2
2003,7,18,DISTURBING THE PEACE,1
2003,7,18,OTHER,2
2003,7,18,ROBBERY,5
2003,7,18,THEFT/LARCENY,1
2003,7,19,ASSAULT,12
2003,7,19,BURGLARY,1
2003,7,19,DISTURBING THE PEACE,1
2003,7,19,ROBBERY,3
2003,7,19,SEX CRIMES,2
2003,7,19,THEFT/LARCENY,2
2003,7,20,ASSAULT,4
2003,7,20,BURGLARY,6
2003,7,20,MOTOR VEHICLE THEFT,1
2003,7,20,ROBBERY,4
2003,7,20,SEX CRIMES,2
2003,7,20,THEFT/LARCENY,1
2003,7,20,VEHICLE BREAK-IN/THEFT,1
2003,7,21,ASSAULT,6
2003,7,21,BURGLARY,2
2003,7,21,DISTURBING THE PEACE,2
2003,7,21,DRUGS/ALCOHOL VIOLATIONS,2
2003,7,21,FRAUD,1
2003,7,21,MOTOR VEHICLE THEFT,1
2003,7,21,OTHER,2
2003,7,21,SEX CRIMES,1
2003,7,21,THEFT/LARCENY,2
2003,7,21,VANDALISM,1
2003,7,21,VEHICLE BREAK-IN/THEFT,1
2003,7,21,WEAPONS,2
2003,7,22,ASSAULT,6
2003,7,22,BURGLARY,6
2003,7,22,MOTOR VEHICLE THEFT,3
2003,7,22,OTHER,1
2003,7,22,ROBBERY,3
2003,7,22,THEFT/LARCENY,5
2003,7,22,VANDALISM,1
2003,7,22,VEHICLE BREAK-IN/THEFT,5
2003,7,23,ASSAULT,6
2003,7,23,BURGLARY,6
2003,7,23,FRAUD,1
2003,7,23,MOTOR VEHICLE THEFT,2
2003,7,23,OTHER,3
2003,7,23,ROBBERY,7
2003,7,23,THEFT/LARCENY,3
2003,7,23,VEHICLE BREAK-IN/THEFT,6
2003,7,24,ASSAULT,10
2003,7,24,BURGLARY,5
2003,7,24,FRAUD,1
2003,7,24,HOMICIDE,2
2003,7,24,OTHER,2
2003,7,24,ROBBERY,4
2003,7,24,SEX CRIMES,1
2003,7,24,THEFT/LARCENY,6
2003,7,24,VANDALISM,2
2003,7,24,VEHICLE BREAK-IN/THEFT,1
2003,7,25,ASSAULT,3
2003,7,25,BURGLARY,12
2003,7,25,FRAUD,6
2003,7,25,MOTOR VEHICLE THEFT,2
2003,7,25,OTHER,3
2003,7,25,ROBBERY,4
2003,7,25,SEX CRIMES,1
2003,7,25,THEFT/LARCENY,6
2003,7,25,VANDALISM,1
2003,7,25,VEHICLE BREAK-IN/THEFT,4
2003,7,26,ASSAULT,10
2003,7,26,BURGLARY,7
2003,7,26,FRAUD,2
2003,7,26,MOTOR VEHICLE THEFT,8
2003,7,26,OTHER,6
2003,7,26,ROBBERY,10
2003,7,26,SEX CRIMES,1
2003,7,26,THEFT/LARCENY,13
2003,7,26,VANDALISM,1
2003,7,26,VEHICLE BREAK-IN/THEFT,4
2003,7,27,ASSAULT,6
2003,7,27,BURGLARY,7
2003,7,27,MOTOR VEHICLE THEFT,1
2003,7,27,OTHER,1
2003,7,27,ROBBERY,3
2003,7,27,THEFT/LARCENY,10
2003,7,27,VANDALISM,1
2003,7,27,VEHICLE BREAK-IN/THEFT,7
2003,7,28,ASSAULT,6
2003,7,28,BURGLARY,9
2003,7,28,DISTURBING THE PEACE,1
2003,7,28,DRUGS/ALCOHOL VIOLATIONS,2
2003,7,28,FRAUD,3
2003,7,28,MOTOR VEHICLE THEFT,9
2003,7,28,OTHER,11
2003,7,28,ROBBERY,2
2003,7,28,THEFT/LARCENY,10
2003,7,28,VANDALISM,1
2003,7,28,VEHICLE BREAK-IN/THEFT,9
2003,7,29,ASSAULT,3
2003,7,29,BURGLARY,9
2003,7,29,DISTURBING THE PEACE,1
2003,7,29,FRAUD,2
2003,7,29,MOTOR VEHICLE THEFT,6
2003,7,29,OTHER,7
2003,7,29,ROBBERY,6
2003,7,29,THEFT/LARCENY,16
2003,7,29,VANDALISM,2
2003,7,29,VEHICLE BREAK-IN/THEFT,11
2003,7,30,ASSAULT,2
2003,7,30,BURGLARY,11
2003,7,30,DISTURBING THE PEACE,1
2003,7,30,FRAUD,3
2003,7,30,MOTOR VEHICLE THEFT,2
2003,7,30,ROBBERY,9
2003,7,30,THEFT/LARCENY,9
2003,7,30,VANDALISM,1
2003,7,30,VEHICLE BREAK-IN/THEFT,2
2003,7,31,ASSAULT,7
2003,7,31,BURGLARY,4
2003,7,31,FRAUD,4
2003,7,31,OTHER,2
2003,7,31,ROBBERY,1
2003,7,31,SEX CRIMES,4
2003,7,31,THEFT/LARCENY,2
2003,8,1,ASSAULT,8
2003,8,1,BURGLARY,8
2003,8,1,FRAUD,8
2003,8,1,HOMICIDE,2
2003,8,1,MOTOR VEHICLE THEFT,1
2003,8,1,OTHER,6
2003,8,1,ROBBERY,6
2003,8,1,SEX CRIMES,3
2003,8,1,THEFT/LARCENY,10
2003,8,1,VANDALISM,1
2003,8,2,ASSAULT,7
2003,8,2,BURGLARY,9
2003,8,2,FRAUD,1
2003,8,2,ROBBERY,5
2003,8,2,SEX CRIMES,3
2003,8,2,THEFT/LARCENY,1
2003,8,3,ASSAULT,8
2003,8,3,BURGLARY,8
2003,8,3,OTHER,1
2003,8,3,ROBBERY,7
2003,8,3,THEFT/LARCENY,2
2003,8,3,VANDALISM,1
2003,8,3,VEHICLE BREAK-IN/THEFT,1
2003,8,4,ASSAULT,4
2003,8,4,BURGLARY,13
2003,8,4,ROBBERY,3
2003,8,4,THEFT/LARCENY,2
2003,8,4,VANDALISM,2
2003,8,5,ASSAULT,10
2003,8,5,BURGLARY,8
2003,8,5,DISTURBING THE PEACE,2
2003,8,5,FRAUD,2
2003,8,5,OTHER,2
2003,8,5,ROBBERY,7
2003,8,5,THEFT/LARCENY,4
2003,8,5,VANDALISM,3
2003,8,6,ASSAULT,10
2003,8,6,BURGLARY,8
2003,8,6,DISTURBING THE PEACE,2
